id,col1,col2,col3,col4,col5,col6,col7,col8
52841,0.0622793575477,0.150888854231,0.0022766518531,0.110452162153,0.382623893619,0.183851292523,0.0124069276941,0.09522086038
52842,0.0231402377736,0.0878341506577,0.0259387930555,0.252042824542,0.178729288355,0.272602628311,0.0566295289337,0.103082548372
52843,0.254917138886,0.100377974631,0.00347512347155,0.136061547664,0.0922625397403,0.0877789938312,0.0522623927559,0.27286428902
52844,0.118234083392,0.108823758638,0.0160771441684,0.144833918799,0.13876016444,0.370167288333,0.00582129102973,0.0972823512004
52846,0.278614581934,0.0814308563651,0.0335882862432,0.160494166595,0.110807027883,0.192089740462,0.0462338721819,0.0967414683353
52847,0.0818795015396,0.15844257032,0.00464113415155,0.0661631852023,0.323991591262,0.282616711584,0.0164549408856,0.0658103650541
52848,0.0120245279716,0.109020046392,0.000772508177736,0.149048296777,0.19637440095,0.282011748758,0.0155538257664,0.235194645207
52849,0.0438236917569,0.183603009266,0.000349805079744,0.0864965235061,0.277619935048,0.14291375545,0.00479862148298,0.26039465841
52852,0.178318923546,0.174694920883,0.00269164180883,0.141100605228,0.115632622164,0.205627673907,0.0140718974563,0.167861715007
52853,0.15116371987,0.263952490331,0.0197549317809,0.216567262588,0.150324235004,0.121628535457,0.0231388142356,0.0534700107342
52855,0.010037112851,0.123876369825,0.000113075813728,0.0946747714976,0.206470258578,0.209767604683,0.00126172645118,0.353799080302
52856,0.0915424445079,0.184987930789,0.0103024279438,0.153842471753,0.210934488447,0.267449671781,0.0108923475242,0.0700482172546
52857,0.104923122768,0.124181879253,0.0028009792717,0.0842444325412,0.240615207522,0.289006493742,0.0378950183178,0.116332866585
52858,0.179221452712,0.111273176362,0.000464091022771,0.172466354104,0.0614694330438,0.291180685533,0.00111546846842,0.182809338754
52861,0.0736042604046,0.0169349037739,0.054674192074,0.152818166776,0.0630329485018,0.287201546461,0.133809460425,0.217924521583
52862,0.0412201628286,0.133194884545,0.0224117120713,0.187967068576,0.234796383932,0.148626437657,0.0832626069962,0.148520743394
52863,0.181603023436,0.0305628464146,0.0195077860356,0.306981721591,0.0388434133434,0.137339243457,0.00370956869865,0.281452397024
52864,0.258702184146,0.149099432753,0.00935641683325,0.0919533301129,0.140356394867,0.281136036532,0.0168429260149,0.0525532787416
52865,0.174158495065,0.256260758704,0.0282761202965,0.23541638237,0.073607074683,0.143729932111,0.0235249909614,0.0650262458093
52866,0.0935600817432,0.137115848527,0.0193365410388,0.239179662861,0.189966485274,0.148625617201,0.06556204832,0.106653715035
52867,0.252703665129,0.256908031698,0.104953439051,0.0921617354064,0.179752675415,0.0513783524301,0.0394302174752,0.0227118833957
52868,0.26200935155,0.281969232469,0.00199802089541,0.0726328489834,0.114537429535,0.218471924707,0.00218671883796,0.046194473023
52869,0.292369933593,0.33218446837,0.00104155820723,0.0430247144985,0.203439453542,0.0876240186971,0.00307269825362,0.0372431548392
52870,0.424114668602,0.184527163891,0.0271193314985,0.117715715987,0.113496798268,0.0920985556456,0.0130933337676,0.0278344323411
52871,0.0766009922638,0.105449775825,0.066177739062,0.247014340033,0.138437848258,0.27707603634,0.0432541430842,0.0459891251335
52872,0.256012878423,0.238961841846,0.00476651607365,0.0958553829622,0.125738045824,0.224524544518,0.00206481323599,0.052075977117
52874,0.252333634305,0.151065419036,0.00257064515651,0.129010482833,0.109424510678,0.145538892128,0.0138287690969,0.196227646766
52876,0.142300736689,0.282775148998,0.00699547457914,0.150005999238,0.120648909293,0.207030334525,0.0369617478612,0.0532816488161
52880,0.316588609175,0.168186568047,0.00588068122165,0.0812856754826,0.15488164164,0.15709863321,0.0437451140364,0.0723330771863
52881,0.165414316797,0.179664709913,0.0117606712365,0.196858594511,0.151551765499,0.172721695322,0.0512913126028,0.0707369341188
52885,0.171787833875,0.276193997304,0.0540045160606,0.05994989241,0.221991674933,0.20530151303,0.00136465377408,0.00940591861419
52888,0.161901210442,0.247800715828,0.00536052313324,0.129476340268,0.214274121975,0.120116246925,0.0194054386306,0.101665402798
52889,0.0288317862959,0.187865030665,0.00393918008833,0.213561522942,0.150467911301,0.294491154504,0.00273927269738,0.118104141506
52890,0.060608057202,0.135051162495,7.08564340235e-05,0.083747645136,0.173286295422,0.298974068508,0.000488092433067,0.24777382237
52891,0.216481608065,0.106883628044,0.0238085895613,0.16060207712,0.208761175218,0.152305593227,0.0305210443625,0.100636284402
52892,0.345506836926,0.176912878357,0.0155127878927,0.167268876896,0.116056126217,0.0868412809941,0.0177908455436,0.0741103671734
52893,0.299743917178,0.251206867642,0.0919355312087,0.0877097584554,0.13311000297,0.00829426519949,0.111426837999,0.0165728193481
52894,0.176987421473,0.416136327496,0.0028990350442,0.0412313371318,0.262186301238,0.0770065092735,0.00200686408299,0.0215462042593
52895,0.051563562647,0.102384847417,0.0468701501046,0.109308829795,0.200689731775,0.162520520344,0.211792165454,0.114870192463
52896,0.0890152777951,0.0552956743244,0.0488565145357,0.262327217143,0.115164675566,0.302785496638,0.0202773963892,0.106277747609
52897,0.159385004797,0.26961265785,0.00487842561102,0.168618307687,0.120901378333,0.127062498192,0.0260304189992,0.123511308531
52898,0.146232850511,0.0616809316989,0.264532270978,0.0946769400649,0.141801934597,0.0918911343017,0.178278065968,0.0209058718807
52899,0.0384585046469,0.185582613328,0.000680809034907,0.0869771659139,0.25506548955,0.304847241686,0.00487648484816,0.123511690992
52900,0.0569092912209,0.291033605558,0.0202248457951,0.141787914867,0.250723376966,0.162087292918,0.0336094776108,0.0436241950638
52903,0.0981157797891,0.243171846325,0.00321989610209,0.113471059225,0.231753810665,0.209605129749,0.0390041882597,0.0616582898849
52904,0.0618504706637,0.140552589256,7.12714022407e-05,0.0568489146526,0.18747283437,0.308368429801,0.000242374171189,0.244593115683
52905,0.0539887801371,0.055424010943,0.233828586505,0.152937408409,0.0701466787847,0.0654982298126,0.344153922827,0.0240223825815
52906,0.32881534297,0.0976176870045,0.0345986126125,0.143838700228,0.105832582148,0.108977210159,0.093925775988,0.0863940888892
52907,0.11021419344,0.136091023656,0.0201745561859,0.145547212395,0.250280465066,0.159690973183,0.0930828421473,0.0849187339267
52909,0.125607787582,0.134540347599,0.227031560009,0.274087654294,0.0681804080719,0.0684576131455,0.0454118582829,0.0566827710155
52910,0.0569051722262,0.122951435254,0.000832791343916,0.10535025069,0.144152341101,0.419707849101,0.0222305518234,0.127869608461
52911,0.0283751558538,0.156571762462,0.00667893633795,0.144546998012,0.32219553739,0.17905959322,0.0235877349936,0.138984281731
52912,0.130140520171,0.18025730178,0.00652120107215,0.0618330878137,0.259351147362,0.228755893286,0.0101960784034,0.122944770111
52913,0.130332484129,0.255953625558,0.00133118638447,0.0660641412309,0.245511533956,0.24076097509,0.00256619060215,0.05747986305
52914,0.286450320416,0.0916013423437,0.319752761915,0.0748845473831,0.0863390877596,0.112465567129,0.0195984915428,0.00890788151046
52915,0.145851921889,0.0943296577005,0.060719095831,0.28697712803,0.129398668158,0.179007127654,0.0237695782352,0.079946822502
52917,0.211548879302,0.215701827693,0.0442599394868,0.087938423367,0.179795832315,0.177200658053,0.0669766701444,0.0165777696394
52918,0.238746631784,0.204305844862,0.00702073772288,0.115385435855,0.0792566291335,0.17815186272,0.0135471551438,0.163585702779
52919,0.390426669382,0.225119472737,0.00228144692215,0.0467277349059,0.165013093919,0.133994681705,0.00368703362687,0.0327498668025
52920,0.259534326165,0.140322987923,0.0183035770923,0.0929805345903,0.209920733378,0.219203866105,0.0296013840532,0.0301325906938
52921,0.0173122023596,0.0798020695964,0.00338994353427,0.112825551757,0.338011980097,0.289717885602,0.016378898703,0.142561468351
52922,0.125769930585,0.224499588205,0.00166256649777,0.0613096246219,0.283656903694,0.249749772016,0.00274314419901,0.0506084701824
52923,0.0545653033144,0.232688047604,0.00335413966311,0.0303298602805,0.259375905873,0.406449077016,0.0048434643949,0.00839420185296
52925,0.11079200861,0.283466049285,0.00241681297602,0.134615430961,0.157159665639,0.23405032378,0.00369695030234,0.0738027584463
52926,0.083297523949,0.124076447196,0.00751589202784,0.0536806647846,0.393082400702,0.199482291912,0.0632384277617,0.0756263516669
52927,0.0668647270639,0.122433896556,0.00777911512227,0.227553482691,0.16067466424,0.125191885307,0.0179888522231,0.271513376796
52928,0.102078535758,0.16286817746,0.00276676717718,0.194498311625,0.0716996506179,0.161722135079,0.0179385891177,0.286427833165
52929,0.1643671917,0.167382178684,0.0831794951082,0.107826066563,0.198472150804,0.167010111221,0.0828298616525,0.0289329442666
52932,0.0283433698079,0.0391864245726,0.0837230576543,0.0500871890022,0.12908309238,0.130687028785,0.529273367416,0.00961647038232
52933,0.038354663621,0.0864466511155,0.00102086532016,0.0917201567451,0.230934177961,0.39143175561,0.00083346623826,0.159258263388
52934,0.432591702684,0.207758016016,0.0178739818612,0.0877159488178,0.113956462377,0.0923163922444,0.0261570767491,0.0216304192509
52935,0.0421398723988,0.0268662421685,0.198609127035,0.19103284401,0.0471151728319,0.0490528508815,0.319728711688,0.125455178987
52936,0.0963835509322,0.149360649792,0.0121537722169,0.104101787058,0.214596220904,0.221597919144,0.126768127417,0.075037972536
52937,0.0703698646409,0.204464417341,0.00836515011075,0.0421443334265,0.440687627474,0.159898626483,0.0289934332511,0.0450765472725
52940,0.326671425509,0.228242970935,0.0166229764868,0.0170566281903,0.322973890971,0.077798312294,0.00794490861367,0.00268888700045
52941,0.0878198254788,0.165897583498,0.00534199127118,0.227117453635,0.161874808576,0.148358257754,0.0328445272252,0.170745552563
52942,0.104242567402,0.272802742826,0.000103507732425,0.0639998085467,0.248321311791,0.215875198672,0.000503439087805,0.0941514239415
52943,0.132874239895,0.197355233117,0.00832791594913,0.0863560878959,0.267407717628,0.169993672454,0.0183903616057,0.119294771455
52944,0.117653939218,0.103636720313,0.00630075271681,0.230902071493,0.148116043654,0.192899312383,0.0111032047338,0.189387955489
52945,0.511860166214,0.248986831595,0.0193462288977,0.0893995213355,0.0408048342857,0.0629685840762,0.00291849520539,0.02371533839
52946,0.0663581007974,0.108786809523,0.0106756667489,0.119927853622,0.248671815053,0.235884905657,0.087699520844,0.121995327756
52947,0.135406968232,0.426375476123,0.00342147339578,0.0597656539152,0.179536903182,0.119500826064,0.0174935948159,0.0584991042726
52949,0.0560768501576,0.0505864047224,0.233722253604,0.215141452048,0.0673443556675,0.0825564646103,0.271903664821,0.0226685543699
52950,0.16833886895,0.141554586417,0.00184520545903,0.0582594653587,0.218677440501,0.298884454747,0.00698416802312,0.105455810544
52951,0.082505623296,0.184824465703,0.00970958968683,0.165228171974,0.209340803552,0.145420092559,0.0793731905266,0.123598062703
52952,0.0950024379499,0.0722475580341,0.0651525101627,0.36856314121,0.0740389056196,0.11564746916,0.0816505961031,0.127697381761
52953,0.121436358353,0.152443193898,0.0125162917385,0.125564027671,0.293817063168,0.109180673495,0.0488472440711,0.136195147606
52955,0.193474792263,0.19668603595,0.0197855259857,0.172680586031,0.138144039522,0.196019680592,0.0169218154374,0.0662875242183
52956,0.0601448564566,0.250915236519,0.000527648575596,0.164078113532,0.131604767598,0.152782987642,0.0021694067891,0.237776982889
52957,0.0686697746222,0.113067456885,0.0545485885048,0.118844856695,0.336672390742,0.212718986701,0.0642203972257,0.0312575486245
52958,0.0584288451646,0.0567547257166,0.0304961281579,0.258274900939,0.226276196209,0.298325048909,0.00754537457412,0.0638987803303
52959,0.114851964621,0.218290768298,0.000948780387322,0.0895382135543,0.121140010316,0.233217823307,0.00480499965196,0.217207439864
52960,0.168847867763,0.207045555981,0.00377379574103,0.0859233534715,0.261951974392,0.116398271031,0.0402916413775,0.115767540243
52961,0.115990462917,0.179598900472,0.00145650030966,0.0999754929312,0.239563658931,0.185310871442,0.00510410712495,0.173000005871
52962,0.130388344864,0.318138989937,0.00246173748392,0.120795936561,0.169002283759,0.140489427827,0.0180901678669,0.100633111699
52964,0.481707461759,0.190460909541,0.00333973767677,0.0503497181736,0.0964414512697,0.0943995836639,0.0240216865032,0.0592794514126
52965,0.0694986274565,0.237732541812,0.00785685984499,0.11892518346,0.225939131187,0.211724049176,0.00620523227658,0.122118374787
52967,0.0847459492122,0.254644399921,0.00166664502839,0.046427717895,0.383163295105,0.177797396635,0.0100908305196,0.0414637656844
52969,0.00761448973765,0.116723480823,0.00448202390019,0.11232626952,0.36526519447,0.218058550989,0.0137055840964,0.161824406464
52970,0.181920317156,0.195922928976,0.00249418699284,0.0504315588672,0.283146417926,0.20719890077,0.0146764872278,0.0642092020838
52971,0.366625640243,0.108001247895,0.00780815364107,0.0434024099085,0.16438881034,0.261905364534,0.0113849790155,0.0364833944235
52972,0.0457259199365,0.140922162204,0.0249140193959,0.215199141864,0.129605607415,0.0375424712509,0.285872320664,0.120218357269
52973,0.0883719457661,0.0609413049042,0.015277211341,0.126605194246,0.218705983721,0.358495902959,0.106274040111,0.0253284169515
52974,0.29878942995,0.221395583672,0.00272085871983,0.0651614010274,0.169844251004,0.15021734347,0.0174837164057,0.074387415752
52975,0.0759733538989,0.170795283267,0.00306370944096,0.181912177644,0.126809309054,0.0880348003375,0.0633764798265,0.290034886532
52976,0.0413551719246,0.131010558642,0.00578737799636,0.109943599997,0.308570688645,0.203929263994,0.0210305956533,0.178372743148
52977,0.095520886523,0.259483060148,0.078381449134,0.110435754344,0.266867741639,0.145964807805,0.030971278843,0.0123750215645
52979,0.458822128349,0.188524131261,0.0242505809954,0.125032160091,0.055434170564,0.105659988228,0.0113843911198,0.0308924493917
52981,0.0979015340003,0.10610497327,0.107585626115,0.0933770996815,0.304109496725,0.205454057443,0.0704371808179,0.0150300319477
52982,0.230227393664,0.139653641856,0.0256249581302,0.145832757286,0.127737005976,0.166024617782,0.048131383951,0.116768241355
52983,0.557718156968,0.166094006039,0.00490336690781,0.0881705340777,0.0816268004406,0.0492728460191,0.00369106648346,0.0485232230647
52984,0.166953330198,0.313458607001,0.0109848751595,0.107160813052,0.167812062841,0.0748029855881,0.0764767885668,0.0823505375944
52986,0.257006480172,0.121568979537,0.0584980091403,0.134491689793,0.148753356003,0.217961116349,0.00793580707396,0.0537845619318
52988,0.448159356275,0.321407499907,0.0106112094715,0.0630066171447,0.0669372246963,0.060977086172,0.0159923817562,0.0129086245768
52989,0.0575267222825,0.0528649547731,0.133715072498,0.0862954742675,0.296743083457,0.144894001736,0.187209359416,0.0407513315693
52990,0.290616305137,0.244006103255,0.00266989198129,0.103563597309,0.154148442257,0.0844536824241,0.0119778477835,0.108564129852
52991,0.0456003938366,0.178047075718,0.000382059551292,0.0760917804695,0.169348087983,0.43193618704,0.0104721719034,0.0881222434979
52992,0.203945201687,0.164437133934,0.00288917781974,0.240084018807,0.106415709478,0.185977822931,0.00984510066877,0.0864058346741
52993,0.0192671809218,0.0514711107913,0.0409435942163,0.10582713946,0.265793025212,0.128173433382,0.267825936633,0.120698579383
52994,0.12514110166,0.0794533253844,0.24076779478,0.176307899917,0.0623179176527,0.0319457705463,0.253016269664,0.0310499203952
52995,0.131687522527,0.0306327822004,0.184639206946,0.0739102612495,0.137552570323,0.0710168531992,0.351993425423,0.0185673781333
52996,0.10401902968,0.150315708932,0.0921177231642,0.160525285485,0.272766656039,0.119724014667,0.056474038662,0.044057543371
52997,0.261851799577,0.25584177455,0.066660696343,0.122660867304,0.104725063181,0.0652235992953,0.0766191633245,0.0464170364262
52998,0.03272548612,0.0876081275617,0.0124838695773,0.150073096127,0.186592026033,0.26390018532,0.0351443714796,0.231472837781
53002,0.0180792317827,0.0338332792703,0.086213943898,0.167179160892,0.252817560449,0.231190723864,0.0918065276046,0.118879572239
53003,0.226484192145,0.117771002716,0.0114252755111,0.108023657784,0.278795102678,0.121369894111,0.0389968505723,0.0971340244812
53005,0.429254987181,0.406712947834,0.00433367120103,0.0681807953541,0.0429532254215,0.0374553657482,0.0014501537862,0.00965885347414
53006,0.145024199492,0.113812788353,0.0157951257879,0.0720328860747,0.275111960239,0.327269367716,0.00646583318289,0.0444878391549
53009,0.0504614618521,0.184508373736,0.00858087716855,0.122839051133,0.135083178875,0.438128662653,0.0153253609226,0.0450730336592
53010,0.123165627949,0.1457686545,0.14163782943,0.076189263279,0.313598283727,0.107002573202,0.0735547464317,0.01908302148
53011,0.324748131741,0.0897974565726,0.00610541027455,0.120468763547,0.0920277547909,0.176720286237,0.0188186055791,0.171313591258
53012,0.0488894322188,0.150074550627,0.000878623425894,0.21571185566,0.0960516566162,0.117104946494,0.0403694913452,0.330919443613
53013,0.110952896693,0.31899144367,0.00605971880038,0.0675479929799,0.219836220514,0.190093698965,0.0225016757263,0.0640163526516
53015,0.158648314008,0.2300798906,0.0259167548246,0.113808738569,0.150829763353,0.25287847197,0.0346604050748,0.0331776616009
53017,0.316745858606,0.27213718664,0.00444031614634,0.0685940931855,0.108586230634,0.161551424383,0.0176905646959,0.0502543257091
53018,0.054103453676,0.112538284226,0.00751923741699,0.26157284188,0.085615171983,0.109358510751,0.0281451269602,0.341147373107
53019,0.277604737372,0.334462371665,0.00482870678166,0.0411210382326,0.156390935587,0.149140545476,0.0108502929324,0.025601371954
53020,0.257712762151,0.149529733109,0.00707687329081,0.100189934365,0.210756901457,0.161819861615,0.00534750891946,0.107566425094
53021,0.055500740739,0.138489202812,0.00137952588115,0.122291197981,0.262077395005,0.182326774111,0.000733888035947,0.237201275436
53023,0.220794319957,0.390060415364,0.00947026121203,0.0757115020942,0.152957352288,0.1351447982,0.00472487209552,0.0111364787902
53024,0.100840428671,0.236540382452,0.00921243671476,0.199918895029,0.150014025958,0.198444505508,0.0288739885885,0.076155337079
53025,0.237456367442,0.119373122631,0.0680061732657,0.107394926454,0.176933010723,0.0917187002476,0.168245225593,0.0308724736433
53027,0.100516789705,0.35738185035,0.000799284099325,0.104273624333,0.173625327124,0.100334253157,0.00727171076533,0.155797160466
53028,0.147009517193,0.204406860177,0.0108983425926,0.20282619502,0.133110394716,0.0936836768015,0.0515750949965,0.156489918504
53029,0.0898421787635,0.124109361667,0.0088863153955,0.122009476964,0.203220625282,0.396034687142,0.0094493277923,0.0464480269927
53030,0.119421241675,0.216755075009,0.019662400397,0.0444429139397,0.35453445911,0.146962578592,0.0674982497289,0.0307230815492
53031,0.0818452423061,0.0512609343966,0.00517926471178,0.104559217836,0.301721591567,0.247844638677,0.0839547280432,0.123634382462
53032,0.458191070702,0.195140967904,0.128786402003,0.0409971351162,0.0402102011232,0.0969234971015,0.0351724450383,0.00457828101187
53033,0.122924409854,0.323022244289,0.0253915136503,0.0705802950568,0.298594730646,0.0839885937603,0.039977587236,0.0355206255074
53034,0.0213773835658,0.125145927056,0.000879662735098,0.234810704125,0.0998065837948,0.170183976784,0.00583558559838,0.341960176341
53036,0.371849527524,0.10868404965,0.0266100774875,0.103870676657,0.108665214067,0.200406486216,0.0303421318815,0.0495718365168
53037,0.0554444403118,0.0553875235444,0.0639308789443,0.206438080789,0.0832072355983,0.481136144184,0.0129552621293,0.0415004344993
53038,0.303697798575,0.147642737073,0.33885539681,0.0777213328779,0.0535348437378,0.0309055170467,0.0378370396165,0.0098053342639
53039,0.120089841154,0.13680216191,0.0136006709212,0.128579275568,0.142100064428,0.365589223687,0.00950702150549,0.0837317408258
53041,0.257502282305,0.129125833792,0.00288535343439,0.0951118337899,0.0724980559673,0.24622149213,0.00163269988457,0.195022448697
53042,0.0522886922222,0.0384653895799,0.479480064511,0.0817674107952,0.035242844838,0.0259131210363,0.280408581063,0.00643389595424
53043,0.0977175393916,0.387285453169,0.00189713016234,0.0846882484343,0.168210207262,0.14882902806,0.0216139913128,0.0897584022075
53044,0.301143676633,0.146571802067,0.080523908551,0.191640844823,0.104674599992,0.1122719722,0.0169912670513,0.0461819286824
53046,0.107282518123,0.195004396564,0.00948895829519,0.119992101587,0.239663324607,0.221226885147,0.0395934620924,0.0677483535849
53047,0.108571188386,0.459407786675,0.0340935527073,0.0558964037016,0.245457378104,0.0822311587918,0.00894020915779,0.0054023224764
53048,0.0550100219613,0.148796298396,0.000423030735348,0.0895372483876,0.250863095474,0.299975098334,0.00172720198221,0.153668004729
53049,0.149964913047,0.0782068736096,0.00161297544434,0.0718362695211,0.30426275395,0.310225262397,0.00427311793065,0.0796178341009
53050,0.0840383309744,0.172688482209,0.0253174358979,0.208599644553,0.197985553849,0.205822369371,0.0200828500745,0.0854653330704
53051,0.0224442593247,0.150247424658,0.00864676244717,0.145746150175,0.229832751835,0.400496914927,0.00682039497402,0.0357653416588
53052,0.1757462178,0.0684499645325,0.477667366722,0.0551714400407,0.0577872557405,0.0298691700603,0.131425408373,0.00388317673061
53053,0.139651641368,0.135921136764,0.0731427504905,0.211513048463,0.122525010146,0.189452418889,0.0530680113045,0.0747259825748
53054,0.156270953007,0.138226368862,0.00574621505363,0.0671226846113,0.38050113583,0.0940458781118,0.127963881142,0.0301228833825
53056,0.267217687132,0.224688889815,0.00810585732568,0.0694698397356,0.260309933155,0.118631906175,0.0197505849938,0.0318253016685
53058,0.118413606676,0.143719867083,0.0776737737838,0.152957934526,0.17543198317,0.230972916945,0.055323073638,0.0455068441795
53059,0.234272723932,0.331089418163,0.00273754895842,0.0701107300271,0.162649948253,0.10352950071,0.010417815361,0.0851923145953
53060,0.0406556159275,0.0743349037655,0.000879607996585,0.0820838932608,0.229180844069,0.351109442974,0.0165971136734,0.205158578334
53062,0.268487705738,0.363262475921,0.00203530290163,0.0604409855068,0.158169801143,0.0749002630581,0.0113160893282,0.0613873764029
53063,0.119705428603,0.181529200398,0.0133720247162,0.139459040405,0.282272632841,0.188758769398,0.0261187428589,0.0487841607796
53064,0.0391172951579,0.105844261764,0.00672461998351,0.133643186402,0.131156364955,0.222651051737,0.13246894288,0.228394277121
53066,0.114547066479,0.0999028646718,0.0186880563681,0.137749816137,0.15204230439,0.317485004842,0.049198035734,0.110386851378
53069,0.0464787161645,0.16155984037,0.0411305483695,0.116991282828,0.285822031454,0.238548054519,0.0866172741779,0.0228522521173
53070,0.196234371518,0.436643962801,0.0162678213516,0.0866792088067,0.176231835343,0.0762202900956,0.00221248803635,0.00951002204701
53074,0.139688295205,0.0959044137684,0.122488438009,0.0987309077935,0.123092393894,0.134414664567,0.265732810071,0.0199480766921
53076,0.124776771025,0.181247008726,0.00849382186593,0.159136655945,0.22868736707,0.153296176579,0.0272122000863,0.117149998703
53077,0.0294940679322,0.0853747912208,0.0298764866575,0.151389484058,0.257938549557,0.153818983809,0.175460221058,0.116647415706
53078,0.1390043181,0.231781455899,0.00337056622412,0.129324863878,0.220525310916,0.184253788002,0.0102366520306,0.0815030449492
53080,0.257301806968,0.243615210044,0.00963188077866,0.0542515844328,0.249616691499,0.150349269984,0.0055645764522,0.0296689798411
53081,0.387791555401,0.161779498245,0.00981509434026,0.0734326789814,0.140901179829,0.135240665729,0.025751502481,0.0652878249935
53082,0.58366371893,0.139912750658,0.0715268002545,0.0574687645651,0.0573144351181,0.0674072923527,0.0125426822622,0.0101635558594
53083,0.070119211523,0.0823475212219,0.052263187754,0.192835261028,0.166197693976,0.263098557393,0.0403062049385,0.132832362165
53084,0.371161069701,0.112015043082,0.0638871909148,0.184396730798,0.0817686799104,0.0752975319011,0.029297412796,0.082176340897
53085,0.369214362056,0.239518801576,0.00488109961661,0.082627038363,0.125455716845,0.132002946197,0.0125634680171,0.0337365673298
53086,0.0977282118217,0.145853322963,0.0229061274269,0.121122690569,0.237810124048,0.214956228111,0.0816218253326,0.0780014697281
53091,0.0223318702804,0.0476277673544,0.00122146882935,0.182214555681,0.174224243201,0.16036092648,0.00541554693034,0.406603621243
53092,0.0208715603823,0.14279133836,0.000298842536455,0.129304656076,0.145102703155,0.282632579712,0.0030505672835,0.275947752496
53093,0.217799171776,0.0981854123345,0.0020103742615,0.0420308504182,0.280669838031,0.267035786249,0.00800610145196,0.0842624654776
53094,0.297606357293,0.123366848171,0.0760064351571,0.250024241768,0.0834967154472,0.0461447344742,0.0626283305813,0.060726337108
53095,0.0130193330811,0.189218769657,0.0012627134836,0.136715557413,0.291555729617,0.214375456517,0.00176152248614,0.152090917745
53096,0.257599251732,0.174539835126,0.0210622701208,0.17645413138,0.0931171478544,0.15048429951,0.0221103126107,0.104632751666
